	Control_1a	Control_1b	Control_2a	Control_2b	Control_3a	Control_3b	PB_1a	PB_1b	PB_2a	PB_2b	PB_3a	PB_3b	Standard_1a	Standard_1b	Standard_2a	Standard_2b	Standard_3a	Standard_3b	Styrofoam_1a	Styrofoam_1b	Styrofoam_2a	Styrofoam_2b	Styrofoam_3a	Styrofoam_3b
Superworm_MAG_0011	0.0200130119986163	0.00783249193163717	0.00945077916870236	0.000935707355608423	0.000788374589454225	0.00100981631783647	0.012877867237842	0.0523194568123979	0.00447880036163524	0.0215801333315122	0.00134488483680454	0.00863479797234356	5.25143935327576e-05	0.000190713034437618	3.85405751175175e-06	1.28963384222702e-06	0.0003098699004013	0.00028127366229528	0.113801124176632	0.0722700559750967	0.00465591343956631	0.000498934724365565	0.000118603547591537	0.00792620812470388
Superworm_MAG_0012	0.23933283627024	0.115507290841194	0.0512081916203761	0.0592585289136429	0.16179516910556	0.0469434765775941	0.285394276692503	0.126907535959408	0.0412977984097361	0.0536548263491925	0.043648191538603	0.0545008484155052	0.460270688623588	0.13161177730244	0.0996977281425426	0.0384014296422676	0.132704555856199	0.353647385109808	0.0364308842349134	0.273218200660226	0.0133743702070593	0.0836391601211052	0.104318069348629	0.139323294349444
Superworm_MAG_0013	0.000820499447480309	0.000612296044364917	0.0175868180632219	0.000682033944352192	0.000222351617482658	0.000409835989121325	0.00404226925009984	0.00615044410891843	0.000189010964836411	0.00447278030110956	6.87669995388684e-05	0.000325813589352624	2.13699569453759e-05	0.164688532255196	3.78880774500631e-05	3.9442671318355e-06	7.52157424474104e-06	1.63265068763343e-05	0.000191783737556089	0.00013587899778122	0.000593092000881347	0.000683326420815161	8.08834655123126e-05	0.000580026442483301
Superworm_MAG_0014	0.197033129266852	0.676712029033093	0.174369541146468	0.0410560251959726	0.0422507193779187	0.024509407591137	0.469582780686989	0.407570682872657	0.180924304865452	0.542140224553764	0.326088855796407	0.0918867352094987	0.0885621741473895	0.101324251054359	0.960129790592941	0.529550602610332	0.0595273198517249	0.139833005500968	0.206127345558659	0.241040957205991	0.341018085323595	0.149955086691501	0.163787232824729	0.0550458688739849
Superworm_MAG_0015	0.000520817337369652	6.72313605930232e-05	0.000126119217041564	7.34792713866587e-05	0.0120693243053512	0.164971849876284	4.75743918324329e-05	2.77109332327376e-05	3.77024566594922e-05	0.000111156903538605	0.00686646669298922	0.118797944399396	4.55054402635753e-05	0.000192439058421874	2.01075780251708e-05	3.03962698518173e-05	0.000101438020656491	5.67140002756051e-05	0.000186799042094844	7.68344472197756e-05	3.97132122614433e-05	1.88225657758406e-05	8.47385838919494e-06	3.40664620623556e-05
Superworm_MAG_0016	0.130705237435577	0.0651582698056669	0.0711867065635483	0.113319903773039	0.0833250102262193	0.0739769916301483	0.0403483217943318	0.0423991101906276	0.192427138876473	0.0880869237579414	0.101795666070811	0.253525828586769	0.0436976211192345	0.0108190277588614	0.00408300302725158	0.00020037741598773	0.0288980496787711	0.0272776032046387	0.0269281893032389	0.0177934610657429	0.00365679738224477	0.00173452983164815	0.166454394002895	0.0189351743523596
Superworm_MAG_0017	0.359834893062131	0.0522822744268345	0.117490487592794	0.130155466746138	0.0452743349923505	0.0705183250528984	0.0672558268380283	0.130280369338314	0.0360985037385281	0.040304764962249	0.0864699624517036	0.115794985922523	0.099798280849531	0.0307403888331671	0.0624870398530085	0.00720293258873997	0.0249261650541999	0.128192264717039	0.116031433106801	0.0998173079358198	0.032721830081636	0.00522628131934967	0.178843631623622	0.106309611025643
Superworm_MAG_0018	0.233864978057681	0.369935882340119	0.190996609984568	0.062429339514345	0.305850310744865	0.133394355005243	0.163918549142457	0.587939576375656	0.231781276710343	0.533028247857049	0.00811528139777676	0.0328446237312826	0.0320416361009229	0.0685815931076027	0.00025433661470082	3.02596977293433e-05	0.00231870790953121	0.00297683800135935	0.0238328868396181	0.0389942073111328	0.128410757931939	0.0154963218205328	0.020193735210573	0.00273323668911926
Superworm_MAG_0019	0.688175362452615	1.3546033698883	0.457529248329473	0.213884051399696	0.120536210106566	0.0444394776355076	0.20141874738501	1.93167636264034	0.480454412306042	0.57149894402351	0.0192358143194985	0.0569693644234332	0.030371974659746	0.335764264662991	0.00712590421555606	0.00567125543071306	0.0270682758172653	0.0116683055362839	0.273737288662629	0.576552242591036	0.572743453476641	0.0666237853275238	0.059117599918064	0.0225356578128115
Superworm_MAG_0020	0.824085032237454	0.513581679345306	0.157099496283161	0.0940024448374133	0.145796164716862	0.0993633886560488	1.59151841313589	0.88417626184846	0.218383859035575	0.322519077228905	0.0328151161159531	0.0620794320755576	0.176175791488704	0.342307590542636	0.0757303255861814	0.0972167059847432	0.0921561672739144	0.101910385096634	0.512742947599516	0.433167374896709	0.415123953422538	0.092898353416333	0.123527134742805	0.0222712845923468
Superworm_MAG_0021	0.0630811295036813	0.0248155644962779	0.0256519858706753	0.00678166798312665	0.0127640406788958	0.0115396677056457	0.0182213580897279	0.0240857800398967	0.0104053966873707	1.67935637503126	0.00366913258837651	0.00410527547329339	0.00460035931284522	0.00382155953243578	0.0076146793238687	0.00148506472875709	0.00188130651187584	0.0113150021952312	0.00530849501910133	0.00268239292672457	0.00470003750940552	0.0493255113419694	0.0027061614891646	0.00377026900181749
Superworm_MAG_0022	0.0152918486814001	0.017714777451103	0.179205262327741	0.108326663452375	0.0571682522665488	0.0411911806442485	0.0148557686900355	0.020057526558063	0.00947846184155337	0.0322351528739594	0.0463215102422125	0.0412889871907831	0.000678018344640838	0.000509220054392203	0.00515622711332697	0.0195167355715479	0.000127479602194799	0.0183733585808314	0.144577625888753	0.00560656512910806	0.310628127686684	0.258458891114697	0.032694812592457	0.00507075351058497
Superworm_MAG_0023	0.000125745025059532	0.000125258978204813	0.00999478179917688	0.00682002360510325	0.00034820633588671	0.030635321140363	0.000325211268433607	9.90075458778484e-05	0.00498735553410077	0.0026868191643443	0.464149885071395	0.176752835290635	0.000126731501865612	0.000310463598704718	0.000164403765972514	0.000461165606212467	0.00639838134480439	1.43109258360931	0.000328727540747302	0.00021271755594351	0.00165393140883692	0.000899647926236768	0.00244412614574231	0.000921002723115308
Superworm_MAG_0024	0.977729806992008	0.751021691757245	0.236188083807593	0.280512797628442	0.313598722836999	0.221871535973354	0.168984022188965	0.35808672238532	0.0607301742827902	0.146067262034701	0.354684086113904	0.343147664824337	0.15538647304929	0.174718659948263	0.674253768656159	0.00510633137704822	0.345745919704946	0.185880696767293	0.281499645872248	0.739469287816041	0.115743338376152	0.011018288172834	0.245402056928331	0.205880739144691
Superworm_MAG_0025	0.266734027786338	0.077502750054065	1.5243042305667	0.073872315425962	0.0286665292052337	0.126934376608704	0.215808762711389	0.140303939879395	0.0554812302803184	0.0392379180631996	0.0892832889909548	0.260008951457809	0.036400500350152	0.278052448503746	0.0181946345639137	0.87579101267688	0.0144458784359689	0.123838293183568	0.0483489211596349	0.0322855965494845	0.633045119278842	1.19447693734098	0.237580998072131	0.509023856276836
Superworm_MAG_0026	0.0303888019244235	0.00821942237329886	0.325649325498077	0.270541557355637	1.82870068923211	0.203305195829064	0.492956472934418	0.551006613572742	0.766728645975081	0.528734026600434	2.74728314953104	0.620590661688488	0.0112291060969712	0.024544247707131	0.357193788962139	2.56360192919014	0.00423646499116857	0.0283667473246046	2.7651289140203	0.0418460545339843	0.0961224797718648	2.19977122405584	0.0225283336632873	0.0412104365400034
Superworm_MAG_0027	0.138621579737442	0.10023147943574	0.0351598341885335	0.0478104892120134	0.590792634656468	0.0960043000037824	0.0282822795515183	0.0378489655993788	0.00137873934694295	0.0922727669744072	0.0328576028953961	0.0458268904946108	0.00435625980402835	0.278535570747814	0.0308904394499788	0.00100292256698541	0.0139658620729562	0.0592052754429112	0.116213788659804	0.091740924746857	0.110083429184358	0.0760406205558207	0.542524507930542	0.716003403802002
Superworm_MAG_0028	0.00408057434237134	0.201528337966138	0.00213334714903578	0.0773129488586911	0.0304601932192217	0.0542308774803077	0.290402057552934	0.0708099346183044	0.00475053453765893	0.0097950647358493	0.277189778193819	0.00206393652589919	0.000727900291268477	0.200076137989976	0.333598994908573	0.00295182236766463	0.000178925221841216	0.000167804162195627	0.0133765575893851	0.00717204822320297	0.113544705021483	0.00512849893715382	1.04503401493923	0.30166732286598
Superworm_MAG_0029	2.2520793104259e-05	0.000159295712248918	0.0880454106173108	0.808207112829563	5.09840413103314e-06	5.17310532116742e-06	1.4946195866095e-05	9.75049353547372e-06	5.96040379853922e-06	0.0762209397083841	0.000158823910464891	5.64153576822682e-06	0.000261595456886566	4.09743358145518e-05	7.66656339797016e-06	5.86368867849978e-06	0	5.66336619970614e-06	2.49473496953946e-05	9.7825149307897e-06	0.0435060000297894	1.97761862071601	1.10563573036996e-05	2.55763409942359e-06
Superworm_MAG_0030	0.00823933867198809	0.100511203466157	0.000665765829554583	0.000858212513103075	0.00033003709601471	0.000124136706118305	0.29526536214759	0.0535024612115704	0.00355740992701118	0.00211197694717352	3.53478813600535e-05	0.000941106499776559	0.0389231578468654	0.00167829391730351	0.000131861066442451	0.000332605374384117	0.000140497315288721	0.0339633909190544	5.61492833895502e-05	2.20764881301827e-05	0.000768660487227598	0.00514428098483952	4.24975371851068e-05	4.23271773911068e-06
Superworm_MAG_0031	0.158255882369388	0.085188985713994	0.0942508666437769	0.042640361235191	0.0357267973771776	0.0220086841206467	0.493242069827687	0.240301232102827	0.190742446188097	0.228818647825968	0.0134383555276337	0.0144520164619833	0.322108715152323	0.0466229571881372	0.0448907490973157	0.0141973875124175	0.015595424160021	0.0255766981390202	0.401002833732355	0.189021024186323	0.0571597928867321	0.037804129285345	0.0158241267530403	0.0123112584343531
Superworm_MAG_0032	0.227335759069516	0.047090417464775	0.171839871415933	0.142024547675988	0.0680316959651732	0.0367429576409098	0.0620293259348511	0.125956518934262	0.0182043959231788	0.0346259420202088	0.0321688703833765	0.0504709910772474	0.0295689414253217	0.120314944870535	0.11427302603736	0.127681299716206	0.059917878916588	0.0411832256439265	0.116193529755078	0.147850989065751	0.0940769691626217	0.0401351535256038	0.0963394576218549	0.0262307165790354
Superworm_MAG_0033	0.00454021347372641	0.0363570938090992	0.173112965287413	0.196392240724635	0.0198848118860949	0.00615570271392899	4.63861792777373	0.494703391806621	0.265626419638123	0.67250284147389	0.0111244738954884	0.00809279896606856	0.155884853487909	0.0492116690794772	0.138521352647031	0.0108794927850478	0.0498118517715987	0.954631924292173	0.0940939204371018	0.000151398478086518	0.0119363785080305	0.0111532283436294	0.00894704659163176	0.0535463364330583
Superworm_MAG_0034	0.16963148500032	0.0402043989014298	0.099570599808203	0.0336967114511805	0.137507039817106	0.0544975479015581	0.145264349105542	0.135010938468207	0.132333076688564	0.215768948679196	0.0265995047267879	0.0345619798901301	0.260842797737365	0.0752772374399887	0.234500451875006	0.096176243386515	0.0311543562347009	0.0505460608803468	0.0619858676369498	0.0514356352824617	0.0995259578247249	0.137836153458367	0.0197702930273544	0.015812896092588
Superworm_MAG_0035	0.000211106971605909	0.00146599708527748	0.00241345413954969	0.00135976879915179	9.99491429062338e-05	0.000168459233612912	0.00285011916397691	0.000381459087245848	0.00190239329140056	0.00189273328278605	8.68463506189654e-05	5.99065450418805e-05	0.00156603023451739	5.66641556043991e-05	0.201089633614304	0.00522906092586964	7.1608234817098e-05	0.00104531401878027	0.000217580911107644	0	0.000149094080142745	0.00131033052646016	4.54473479031026e-05	9.77727525307063e-05
Superworm_MAG_0036	0.024549862827646	0.0453682504971254	3.87786801286756	0.254833701502447	0.990407126881	0.110410233993823	0.115022051789251	0.0876650787044625	0.376845125276267	0.273653061416495	0.215312407315651	0.312066513272115	0.0821453183083292	0.253871143218938	0.36084505044796	0.956419903805364	0.0215911284809712	0.365795603414831	0.115914465789226	0.152380554869393	0.321556982148834	0.49635640719687	0.314939577757194	0.667438467286321
Superworm_MAG_0037	0.772665198950326	0.648299765032225	1.18467543538697	0.928841492578904	0.395377626947338	0.546246353486235	0.302168290647231	0.372627987286602	0.945520802530061	0.59574974312951	0.696470034071728	0.721108900232437	1.11977227573884	0.468714289839087	0.961755790735343	0.562872170290609	0.471317598064766	0.651763518602636	1.44469404695245	2.38695771528554	0.485606770425509	0.558303999960356	1.17702086711559	0.627454987201981
Superworm_MAG_0038	0.0630844495961711	0.0909182566868289	0.0436408040686851	0.0194305568519156	0.0800324144749989	0.0476640575301629	0.0617067168135917	0.0701158749393776	0.0085440252749942	0.0123375209764142	0.0530767296447302	0.0576124196326056	0.000377375493062954	0.000179885751501698	0.00125793008155844	0.00548264246695672	4.72660415774232e-05	0.150537615935394	0.0134241855713523	0.00422869989942337	0.0219278415391167	0.00204318949708244	0.053290088248217	0.0012094581874805
Superworm_MAG_0039	0.909819079244661	1.06710288756515	0.978379793463224	0.859378326573836	1.02971927101246	0.418334669141907	1.14182686151525	1.02840132090027	0.135563783688274	0.277490738489138	1.10487878649483	0.409861490063407	0.03946527761743	0.0247339615925172	0.211600666584435	1.40503538895998	0.0138455735377615	0.533964983218918	1.14526208963378	0.112291663110847	2.21041771006508	0.290711123400642	1.80193135619271	0.435761035152957
Superworm_MAG_0040	0.281059627520403	0.167372725560973	0.146959441372457	0.0928628567117948	0.100623868904198	0.0545079935579017	0.602664777414245	0.361100826017559	0.105199837627116	0.185430682362041	0.0406422081437937	0.0373176404693911	0.200856910784126	0.729109895457784	0.0655887721970596	0.175066489030105	0.0199158034770647	0.0650442870470432	0.668423373266213	2.22693983861454	0.232038704221734	0.0520492162717942	0.0854291946081369	0.0314386650284567
Superworm_MAG_0041	0.0731913268563585	0.0771708286363672	0.0623801735804609	0.0215062268741923	0.0361603373965784	0.0539977976734518	0.189935780827753	0.0970584634166958	0.00284461727169262	0.00515701221490429	0.0402917967381133	0.0162745775003889	0.000934422575346934	0.00049068572689693	0.00178061804873368	0.0029165102385386	0.000150093577157028	0.0200544747305394	0.177291806412147	0.00643880535192108	0.00492027206704449	0.00707211085508824	0.0203931991515298	0.00101531390174613
Superworm_MAG_0042	0.0130225673920125	0.0548313503737397	0.0198328658674989	0.0334284808595175	0.0264023935872397	0.017503519999274	0.53969615685895	0.0076955745844302	0.013675399535882	0.0126202336596859	0.0125255092582651	0.0205778736622885	0.00603808059625983	0.0275359966729013	0.0109469189273497	0.0181960295862446	0.00815779697634368	0.0190942718621191	0.0396497269113047	0.0313181494225812	0.0406457080229999	0.0266341441837865	0.242243604508233	0.0380993980804678
Superworm_MAG_0043	0.00468214482051458	0.0811306440634364	0.0187793075107273	0.0612756303759068	0.0272764915857531	0.0549947178986059	0.0352164017838824	0.137317414086502	0.0301685801388003	0.188371513528101	0.00756140672097	0.0483727710452276	0.00335572504891117	0.0106395857113335	0.00345637767874815	0.00907001424057905	0.00111723073687816	0.00379666733550299	0.0063771266329056	0.0124752883913126	0.0838180918132059	0.130362401137737	0.0086997941711374	0.00706080509035731
Superworm_MAG_0044	1.58104297538224e-05	2.05024383661129e-05	0.000817388020633943	0.000495477895163051	2.39535646346912e-06	0	8.48810864916678e-05	2.40302797009856e-05	1.47351499778778e-05	7.48390474409786e-06	2.30433870033608e-05	1.14856436541767e-06	0.111021145185221	0.0463999210476127	0.000123752410353345	3.22324012207594e-05	0.0015849827318829	7.33732897431884e-05	2.23478158103211e-05	3.25902979863828e-05	2.55225134753888e-06	4.96771533301461e-06	0	1.73570194775666e-06
Superworm_MAG_0045	0.10589028045821	0.00721169587395732	0.158489381257327	0.0646248230311138	0.0721276451148168	0.0151565951827367	0.00295442703976822	0.0019100728873857	0.00262208952219418	0.0119167127894977	0.0235938299015128	0.0216907012831117	0.00211107275341942	0.00219844767041987	0.00116199511064933	0.00136514152776633	0.000129115749514533	0.0138571266183248	0.0251526775506019	0.00787504241024754	0.00302542660409924	0.000848910410011882	0.00235383981700964	0.00829410816407586
Superworm_MAG_0046	0.157764264524136	0.0954614765179634	0.0801309216799228	0.0500967535235906	0.0791493155180579	0.0607164674159948	0.230778452293409	0.183502432915233	0.0809205526084701	0.0862896361599379	0.0430716518603174	0.0286546649768182	0.112337614370931	0.114321648491602	0.0380877583126591	0.0966637739012329	0.0100327103354633	0.0442651936185046	1.48104632716714	0.105993874810087	0.131069182690392	0.0570187369804684	0.0957018795828332	0.0267134753282656
Superworm_MAG_0047	0.60573689383126	0.259286776856326	0.099936124362749	0.645202918692547	0.209749880566757	0.172763748719971	0.126762874534412	0.104722799871914	0.119264703320088	0.243380438126981	0.037688624537545	0.0438473965412321	0.123093461273043	0.402315316598051	0.388476345020494	0.306547330320181	0.0148940867055444	0.213735698633637	0.664631895201319	0.481743048080792	0.197154070442872	0.120118456911388	0.909214859468501	0.129004556595796
Superworm_MAG_0048	1.35770428665558e-05	4.93508710144728e-05	0.246858938422363	0.00330340882808737	2.28554173778435e-06	4.18713608113022e-06	0.00315286894585603	0.354003367620136	4.96221862403051e-06	0.000198157376321214	0.000126070429979985	1.89044236907176e-05	4.43367931921839e-05	0	1.75522839801332e-05	0	0	0	2.08386637585514e-05	2.07308007334687e-05	4.07903336756166e-05	5.58639467012707e-05	5.19623317838718e-07	0
Superworm_MAG_0049	3.07441657350201	1.09572793288473	0.480286102045618	0.264087245277999	0.409824446208951	0.179992039766872	2.75417829861835	2.4063800282649	0.580510324538122	1.08086872235519	0.138097577113415	0.14037719962065	8.27813294404683	1.63767641394388	0.872478952759367	0.207878576142236	0.186959042942008	0.337692516874174	0.882629406351364	0.428236482091033	0.696498806677604	0.528687821271951	0.141033052785812	0.0860131242788497
Superworm_MAG_0050	0.0899371047480591	0.0641815051581319	0.0616445981866	0.0662839001099683	0.0518700862919399	0.0388667104133316	0.0910208895475673	0.0353033869031934	0.207906384348936	0.0445265820399841	0.121926043131677	0.109476337113509	0.0409271304456404	0.117776635657909	0.0886532558658381	0.0303279389738511	0.00974000169355205	0.0785306036419134	0.0737528066548951	0.0906017628827276	0.0149735890703646	0.0473181125928782	0.100418710713887	0.0237777540501591
Superworm_MAG_0051	0.202191203516113	0.341488911774358	0.198358351965419	2.68691377434404	0.432951224290481	0.561814881114317	0.139692668142587	0.198237871310664	0.150284037075054	0.544243274063391	0.349271169735738	0.661037196832783	0.399032562880053	0.755377025414462	1.51440042862257	2.23437288407627	0.0609190319056698	1.01904084792623	0.743459903224934	0.711556866869328	0.99499231626367	2.68987953872663	0.67384284168971	0.325444555162323
Superworm_MAG_0052	0.831395109849554	1.12105800756501	2.44658687125744	0.358841825172748	0.564970097154417	0.227695576933542	2.20843725764822e-06	6.48326104428399e-06	0.0382507143662013	0.0564404660355557	0.036723584796025	0.256318810338702	0.00190954644547288	3.87899720029984e-05	1.45510224453592	0.00616002797374165	0.000338069515157629	0.00034183860021916	0.0467604946676924	0.0271440892750287	0.000370127671981016	1.41898128810704e-05	0.025710534552894	0.0012816948254492
Superworm_MAG_0053	0.0663960187101945	0.088849077174784	1.76809638344675	2.83209383920448	0.214246918399066	2.50791617446971	0.047302536915762	0.0678438951026898	2.1093139895175	0.503960157495409	0.354928507074527	8.36820701012996	0.314779367912157	0.0741934724602711	0.271000323888861	3.73267426567262	0.0168136281307371	0.70399636416865	0.0567782159089787	0.0149104643283103	2.14087195533706	1.95163102010197	4.02204263437395	1.15831072535871
Superworm_MAG_0054	0.17171802878849	0.0426222844697807	1.74094923556645e-05	1.73193264866669e-05	0.114850863371365	0.0204882378768394	4.42111091176232e-05	0.00419961143142346	9.93922212477873e-05	0.00937986970105514	0.0886022386704706	0.083229939982079	2.81119618170707e-06	5.03505979067493e-06	1.05220695250386e-06	2.81669215539811e-06	0.0287866085539186	0.00660232096149663	4.47393492403295e-06	1.70878060343594e-06	6.02190541435205e-06	6.36286554170593e-06	0.258915835913417	0.000237527354852657
Superworm_MAG_0055	0.196319831072021	1.54551188565432	0.0298285450098175	0.0305036577346759	0.0397465768984376	0.0117170736879071	1.42162881371877	0.266450428442074	0.613791987417244	0.371434199484161	0.0106989331885983	0.0119326814059762	1.33115541753126	0.0339719013713389	0.0228733175969597	0.117243280565167	0.0922869412083182	0.171513017033443	0.090036846337504	0.0250749864373251	0.0418872011067057	0.0697012725925631	0.00244109021268822	0.00165572596254883
Superworm_MAG_0056	0.00436650085338175	0.0500820546705314	0.0619056651141735	0.0293004270609843	3.44226502701432e-06	4.48445518217293e-06	0.00162293448318412	0.00034232608196507	7.88882165772672e-06	0.00277712877304758	3.88118206414972e-05	1.100368708276e-06	1.94049479095793e-05	3.25253816508974e-06	5.34052049054518e-06	0	1.17438069568741e-06	5.0210303828985e-06	0.00762165858877883	0.000194274921703443	4.48278355622434e-06	7.81878723556036e-06	4.97390285461829e-05	0.17359271790066
Superworm_MAG_0057	0.00833791791579586	0.0146111262087633	0.0300180750682544	0.282623953649401	0.0106460893455646	0.0114204622693866	0.00545992328604734	0.0041720550798958	2.44812678295215	0.738171966550891	0.0143639328684986	0.0149679188023299	0.00748543300258908	0.0109613437192824	0.0401588266389196	0.43257175852783	0.00542181227703274	0.0223254670469657	0.221955112843837	0.0266518579714832	0.0584362972928397	0.738310396941019	0.030318572471793	0.0312202357347575
Superworm_MAG_0058	0.114511435242806	0.357414760368462	0.553027857306192	0.970172225725711	1.15527423012575	1.47470217913955	1.49055476078326	0.309300539514767	1.28627428721249	1.07544458253248	1.72579445440384	1.91464454973915	0.0591643234733573	0.152830499055938	0.263702560089561	1.33090379027214	0.0178088638457843	1.11180224401127	1.99274644934681	0.371253265036178	1.810326565599	2.01450440251875	1.42308644847682	4.12469361759633
Superworm_MAG_0059	0.137732835740565	0.0639565938120656	0.380393760008232	1.00934783827541	0.811225531781237	0.521895527734281	0.108072774076052	0.114402766774036	0.392721099954521	1.60269124708625	0.660973145812137	0.518542951890114	0.387739260534536	0.151762081934676	0.435497758841794	0.584981450790074	1.39384031315577	0.255628425488741	0.319824285637941	0.109845316240302	1.42572299576466	0.848439220039286	1.29892606896604	0.887946528229859
Superworm_MAG_0060	0.008740670846438	0.00887307677569691	0.284074596504895	0.0543635218734427	0.0160348642246973	0.041764355153195	0.0220505493047282	0.0118704193130714	0.000932280074332209	0.00538627564730214	0.0447839363987768	0.0179000743100641	0.000118521000442917	5.8583726791959e-05	0.0136025147589837	0.0226261027704693	2.72184029111396e-05	0.216786115908086	0.0175937526127131	0.000596604267754157	0.000653604320486901	0.0232080721144882	0.0303685775941258	0.00330442012475597
Superworm_MAG_0061	0.0154594386105376	0.00942788485375399	0.0117454991297947	0.00522355202730053	0.00758454044467999	0.00283643302404562	0.0154987384655817	0.00791559890499247	0.0126977095201286	0.0192624842290722	0.00599604548992024	0.00237568719061561	0.582731886068564	0.0826548022984629	0.0537934849730835	0.028695688686118	0.00227072638648665	0.00781783647468554	0.0325492527722378	0.0222688525463734	0.010490746144689	0.025362490106846	0.0104710511325909	0.011628818638779
Superworm_MAG_0062	0.287636178867695	0.0308483638844178	0.0467421981487108	0.0318306005461692	0.0391078189149516	0.0224814781913565	0.0715953948368721	0.040409084299235	0.0139874007766749	0.026054267256224	0.00755390204394366	0.0194107476828655	0.444492000448459	0.129128866803982	0.114161884440701	0.0227180029535253	0.0473968558188949	0.0425994268519558	0.0741145343451488	0.0356225286092891	0.0174484513864663	0.0058948653780191	0.0526073808162563	0.0182946380431621
